Date,Price,r,r2,RV_1,RV_5,RV_21,RV_fut_21,gas_focus__log_fatal_ewma_94_lag1,gas_focus__log_fatal_ewma_94_lag5,gas_focus__log_fatal_ewma_97_lag1,gas_focus__log_fatal_ewma_97_lag5,europe__log_fatal_ewma_94_lag1,europe__log_fatal_ewma_94_lag5,europe__log_fatal_ewma_97_lag1,europe__log_fatal_ewma_97_lag5
1990-05-04,1.575,0.0,0.0,0.0,8.166154012586988e-05,0.0009176536819747695,0.0018049612531085013,0.0020697298590643,0.003000174693688,0.0825155099183604,0.0990615644104316,0.0890634570539171,0.1291018384912956,0.2000583041373979,0.2401741030353718
1990-05-07,1.58,0.0031695747612790395,1.004620416733708e-05,1.004620416733708e-05,5.0616075628740335e-05,0.0009181444146393052,0.0018149598504361303,0.0019455460675204,0.0024918970977822,0.0800400446208096,0.0904108151751618,0.0837196496306821,0.1072299214214543,0.1940565550132759,0.2192004191396019
1990-05-08,1.583,0.0018969338599996708,3.5983580692132507e-06,3.5983580692132507e-06,5.421443369795359e-05,0.0008836385831526454,0.0018802316205241078,0.0016159394349454,0.0023423832719152,0.0730503876442082,0.087698490719907,0.1062840923934165,0.100796126136167,0.1966756436992972,0.2126244065654138
1990-05-09,1.576,-0.004431789463187644,1.9640757846021023e-05,1.9640757846021023e-05,3.328532008257141e-05,0.0008491467906819888,0.0018622054095299495,0.0015189830688487,0.0022018402756003,0.0708588760148819,0.0850675359983097,0.0999070468498115,0.094748358567997,0.1907753743883182,0.2062456743684514
1990-05-10,1.574,-0.00126984144047593,1.6124972839499852e-06,1.6124972839499852e-06,3.489781736652139e-05,0.0007417834531005426,0.0018642279529478532,0.0014278440847177,0.0020697298590643,0.0687331097344355,0.0825155099183604,0.0939126240388228,0.0890634570539171,0.1850521131566687,0.2000583041373979
1990-05-11,1.565,-0.005734326003095008,3.2882494709771576e-05,3.2882494709771576e-05,6.778031207629297e-05,0.000688131438566449,0.0019113718397262497,0.0013421734396347,0.0019455460675204,0.0666711164424024,0.0800400446208096,0.0882778665964935,0.0837196496306821,0.1795005497619686,0.1940565550132759
1990-05-14,1.556,-0.005767398235916599,3.326288241165389e-05,3.326288241165389e-05,9.099699032060979e-05,0.0007022894734121763,0.0019483172200184644,0.0012616430332566,0.0016159394349454,0.0646709829491303,0.0730503876442082,0.0829811946007038,0.1062840923934165,0.1741155332691096,0.1966756436992972
1990-05-15,1.552,-0.0025740039951728773,6.625496567165934e-06,6.625496567165934e-06,9.402412881856246e-05,0.0007089149699793422,0.0019433652828583338,0.0010479005171344,0.0015189830688487,0.0590234600211316,0.0708588760148819,0.068922852536231,0.0999070468498115,0.158910546095318,0.1907753743883182
1990-05-16,1.57,0.01153119759918964,0.00013296851807155692,0.00013296851807155692,0.00020735188904409836,0.000775160075774875,0.001810396764786777,0.0009850264861063,0.0014278440847177,0.0572527562204977,0.0687331097344355,0.0647874813840571,0.0939126240388228,0.1541432297124585,0.1850521131566687
1990-05-17,1.57,0.0,0.0,0.0,0.00020573939176014836,0.000773565850272209,0.0018309643971609522,0.0009259248969399,0.0013421734396347,0.0555351735338827,0.0666711164424024,0.1024890633346104,0.0882778665964935,0.1703133482378831,0.1795005497619686
1990-05-18,1.554,-0.01024336741476099,0.00010492657599378723,0.00010492657599378723,0.00027778347304416404,0.0008104932461443488,0.0017328018866185181,0.0008703694031235,0.0012616430332566,0.0538691183278662,0.0646709829491303,0.0963397195345338,0.0829811946007038,0.1652039477907466,0.1741155332691096
1990-05-21,1.557,0.0019286409064054647,3.7196557458604923e-06,3.7196557458604923e-06,0.0002482402463783706,0.000513292897685973,0.0020205348651083374,0.0424069780725329,0.0010479005171344,0.0730474601948286,0.0590234600211316,0.0905593363624618,0.068922852536231,0.1602478293570242,0.158910546095318
1990-05-22,1.613,0.03533490629121056,0.0012485556026086318,0.0012485556026086318,0.0014901703524198364,0.001701832921249645,0.0009124027085459495,0.0352225574753966,0.0009850264861063,0.0666684446383948,0.0572527562204977,0.0752171358332789,0.0647874813840571,0.1462538671627634,0.1541432297124585
1990-05-23,1.602,-0.006842950496904218,4.682597150308168e-05,4.682597150308168e-05,0.001404027805851361,0.0017486588927527267,0.0008810564867353309,0.0331092040268728,0.0009259248969399,0.064668391299243,0.0555351735338827,0.0707041076832822,0.1024890633346104,0.1418662511478804,0.1703133482378831
1990-05-24,1.6,-0.0012492194004319278,1.5605491104155052e-06,1.5605491104155052e-06,0.001405588354961777,0.0017464902024612004,0.000895098218158269,0.0311226517852605,0.0008703694031235,0.0627283395602657,0.0538691183278662,0.0664618612222852,0.0963397195345338,0.137610263613444,0.1652039477907466
1990-05-25,1.592,-0.005012541823544286,2.512557553278068e-05,2.512557553278068e-05,0.00132578735450077,0.0017567275575126559,0.0009054271358534835,0.0292552926781448,0.0424069780725329,0.0608464893734577,0.0730474601948286,0.0624741495489481,0.0905593363624618,0.1334819557050407,0.1602478293570242
1990-05-29,1.585,-0.004406680092947368,1.9418829441578625e-05,1.9418829441578625e-05,0.0013414865281964883,0.0017724315091886755,0.0009076848874724613,0.0274999751174561,0.0352225574753966,0.059021094692254,0.0666684446383948,0.0587257005760112,0.0752171358332789,0.1294774970338895,0.1462538671627634
1990-05-30,1.585,0.0,0.0,0.0,9.293092558785649e-05,0.0017313398405242088,0.0010066939715599702,0.0214705769729797,0.0331092040268728,0.0522509507693816,0.064668391299243,0.1078117627308736,0.0707041076832822,0.1465951147811406,0.1418662511478804
1990-05-31,1.59,0.0031496089028962013,9.920036241203013e-06,9.920036241203013e-06,5.6024990325977823e-05,0.0017412598767654118,0.00100372656862139,0.020182342354601,0.0311226517852605,0.0506834222463001,0.0627283395602657,0.1013430569670212,0.0664618612222852,0.1421972613377064,0.137610263613444
1990-06-01,1.585,-0.0031496089028963314,9.920036241203833e-06,9.920036241203833e-06,6.438447745676615e-05,0.0017106100415452124,0.0009938065323801862,0.0189714018133249,0.0292552926781448,0.0491629195789111,0.0608464893734577,0.0952624735489999,0.0624741495489481,0.1379313434975752,0.1334819557050407
1990-06-04,1.582,-0.001894537983781705,3.589274171991648e-06,3.589274171991648e-06,4.284817609597712e-05,0.0017141993157172041,0.0010057580921811638,0.0178331177045254,0.0274999751174561,0.0476880319915438,0.059021094692254,0.1554634624561466,0.0587257005760112,0.1667517718526913,0.1294774970338895
1990-06-05,1.567,-0.00952690597157845,9.076193739129713e-05,9.076193739129713e-05,0.00011419128404569563,0.0018049612531085013,0.0009674029683836516,0.0148119022354955,0.0214705769729797,0.0435235792218183,0.0522509507693816,0.4379751331094835,0.1078117627308736,0.306614674176515,0.1465951147811406
1990-06-06,1.56,-0.004477142112438048,2.004480149496623e-05,2.004480149496623e-05,0.00013423608554066185,0.0018149598504361303,0.0010602332782265753,0.0798399254214524,0.020182342354601,0.075176240505207,0.0506834222463001,0.4116966251229145,0.1013430569670212,0.2974162339512196,0.1421972613377064
1990-06-07,1.573,0.008298802814695064,6.887012815719072e-05,6.887012815719072e-05,0.00019318617745664958,0.0018802316205241078,0.001002541249876631,0.0750495298961653,0.0189714018133249,0.0729209532900508,0.0491629195789111,0.3869948276155396,0.0952624735489999,0.288493746932683,0.1379313434975752
1990-06-08,1.575,0.0012706482014557111,1.6145468518626336e-06,1.6145468518626336e-06,0.00018488068806730838,0.0018622054095299495,0.0010228065470334312,0.1121353889359921,0.0178331177045254,0.0915277401081477,0.0476880319915438,0.3637751379586072,0.1554634624561466,0.2798389345247025,0.1667517718526913
1990-06-11,1.572,-0.0019065782705815315,3.6350407018536636e-06,3.6350407018536636e-06,0.0001849264545971704,0.0018642279529478532,0.0010191715063315775,0.1054072655998326,0.0148119022354955,0.0887819079049032,0.0435235792218183,0.3419486296810907,0.4379751331094835,0.2714437664889614,0.306614674176515
1990-06-12,1.558,-0.008945746558458277,8.00263814881681e-05,8.00263814881681e-05,0.00017419089869404134,0.0019113718397262497,0.0009409205351444289,0.0875495882909713,0.0798399254214524,0.0810288502332917,0.075176240505207,0.284017060635039,0.4116966251229145,0.2477393966927798,0.2974162339512196
1990-06-13,1.545,-0.00837903709884785,7.02082627038686e-05,7.02082627038686e-05,0.00022435435990294372,0.0019483172200184644,0.0008724876827415798,0.082296612993513,0.0750495298961653,0.078597984726293,0.0729209532900508,0.2669760369969366,0.3869948276155396,0.2403072147919964,0.288493746932683
1990-06-14,1.547,0.0012936612412202692,1.6735594070355675e-06,1.6735594070355675e-06,0.00015715779115278857,0.0019433652828583338,0.0008819623849953992,0.0773588162139023,0.1121353889359921,0.0762400451845042,0.0915277401081477,0.2509574747771204,0.3637751379586072,0.2330979983482365,0.2798389345247025
1990-06-15,1.547,0.0,0.0,0.0,0.00015554324430092594,0.001810396764786777,0.001380182529502709,0.0727172872410681,0.1054072655998326,0.073952843828969,0.0887819079049032,0.2359000262904932,0.3419486296810907,0.2261050583977893,0.2714437664889614
1990-06-18,1.54,-0.004535155165391262,2.0567632374175046e-05,2.0567632374175046e-05,0.00017247583597324734,0.0018309643971609522,0.00142754224505749,0.068354250006604,0.0875495882909713,0.0717342585141,0.0810288502332917,0.2217460247130636,0.284017060635039,0.2193219066458556,0.2477393966927798
1990-06-19,1.536,-0.0026007817000573675,6.76406545135329e-06,6.76406545135329e-06,9.92135199364325e-05,0.0017328018866185181,0.0014327099181300478,0.2181823479458303,0.082296612993513,0.1514076557704583,0.078597984726293,0.1841787001902751,0.2669760369969366,0.200169182504193,0.2403072147919964
1990-06-20,1.51,-0.017071983898647503,0.0002914526342356796,0.0002914526342356796,0.0003204578914682435,0.0020205348651083374,0.0013164489685720659,0.2050914070690805,0.0773588162139023,0.1468654260973445,0.0762400451845042,0.1731279781788586,0.2509574747771204,0.1941641070290672,0.2330979983482365
1990-06-21,1.528,0.011850039917495805,0.00014042344604624397,0.00014042344604624397,0.0004592077781074519,0.0009124027085459495,0.0017312458510911242,0.1927859226449357,0.0727172872410681,0.1424594633144242,0.073952843828969,0.1627402994881271,0.2359000262904932,0.1883391838181952,0.2261050583977893
1990-06-22,1.522,-0.0039344313048346735,1.5479749692463073e-05,1.5479749692463073e-05,0.00047468752779991494,0.0008810564867353309,0.0019060218368450478,0.1812187672862395,0.068354250006604,0.1381856794149915,0.0717342585141,0.1529758815188394,0.2217460247130636,0.1826890083036493,0.2193219066458556
1990-06-25,1.516,-0.003949972219314156,1.5602280533353597e-05,1.5602280533353597e-05,0.0004697221759590935,0.000895098218158269,0.0018904195563116941,0.1703456412490651,0.2181823479458303,0.1340401090325417,0.1514076557704583,0.143797328627709,0.1841787001902751,0.1772083380545398,0.200169182504193
1990-06-26,1.507,-0.0059543675758215635,3.5454493227995166e-05,3.5454493227995166e-05,0.0004984126037357354,0.0009054271358534835,0.0018670633861553084,0.3299766969191364,0.2050914070690805,0.2226915981627187,0.1468654260973445,0.2026134220681106,0.1731279781788586,0.2033220963508477,0.1941641070290672
1990-06-27,1.5,-0.004655811536193929,2.1676581060556472e-05,2.1676581060556472e-05,0.0002286365505606123,0.0009076848874724613,0.0018531351154384742,0.3101780951039882,0.1927859226449357,0.2160108502178371,0.1424594633144242,0.190456616744024,0.1627402994881271,0.1972224334603223,0.1883391838181952
1990-06-28,1.515,0.009950330853168092,9.900908408750885e-05,9.900908408750885e-05,0.00018722218860187713,0.0010066939715599702,0.0017934889019833242,0.2915674093977489,0.1812187672862395,0.209530524711302,0.1381856794149915,0.1790292197393825,0.1529758815188394,0.1913057604565126,0.1826890083036493
1990-06-29,1.519,0.0026367846523034154,6.952633302622843e-06,6.952633302622843e-06,0.00017869507221203692,0.00100372656862139,0.0019654475292562278,0.2740733648338839,0.1703456412490651,0.2032446089699629,0.1340401090325417,0.1682874665550195,0.143797328627709,0.1855665876428172,0.1772083380545398
1990-07-02,1.519,0.0,0.0,0.0,0.00016309279167868332,0.0009938065323801862,0.002006393249007075,0.2576289629438509,0.3299766969191364,0.197147270700864,0.2226915981627187,0.1581902185617184,0.2026134220681106,0.1799995900135327,0.2033220963508477
1990-07-03,1.525,0.003942186445739125,1.5540833972969273e-05,1.5540833972969273e-05,0.00014317913242365744,0.0010057580921811638,0.0024391178523013634,0.2139824945577554,0.3101780951039882,0.1799309909923696,0.2160108502178371,0.1896342935898948,0.190456616744024,0.1952912948886557,0.1972224334603223
1990-07-05,1.514,-0.0072392550441178,5.240681359378501e-05,5.240681359378501e-05,0.00017390936495688598,0.0009674029683836516,0.005199696173704166,0.2011435448842901,0.2915674093977489,0.1745330612625985,0.209530524711302,0.1782562359745011,0.1790292197393825,0.189432556041996,0.1913057604565126
1990-07-06,1.498,-0.010624269920229334,0.00011287511133788983,0.00011287511133788983,0.00018777539220726696,0.0010602332782265753,0.007623526007442941,0.1777304362597587,0.2740733648338839,0.164218157341979,0.2032446089699629,0.1575072101070691,0.1682874665550195,0.178237091979914,0.1855665876428172
1990-07-09,1.493,-0.0033433665379743313,1.1178099807246466e-05,1.1178099807246466e-05,0.00019200085871189058,0.001002541249876631,0.012863141419436501,0.2918331025849635,0.2576289629438509,0.2216748588721147,0.197147270700864,0.148056777500645,0.1581902185617184,0.1728899792205166,0.1799995900135327
1990-07-10,1.5,0.004677589551110997,2.1879844008662783e-05,2.1879844008662783e-05,0.00021388070272055336,0.0010228065470334312,0.012843097637710745,0.2423919056774292,0.2139824945577554,0.2023166584713895,0.1799309909923696,0.1229735904835957,0.1896342935898948,0.1577920160051265,0.1952912948886557
1990-07-11,1.5,0.0,0.0,0.0,0.00019833986874758408,0.0010191715063315775,0.012854627662375396,0.2278483913367835,0.2011435448842901,0.1962471587172478,0.1745330612625985,0.1155951750545799,0.1782562359745011,0.1530582555249727,0.189432556041996
1990-07-12,1.502,0.0013324452337786948,1.7754103010195605e-06,1.7754103010195605e-06,0.00014770846545481862,0.0009409205351444289,0.01303547285779143,0.2141774878565764,0.1777304362597587,0.1903597439557304,0.164218157341979,0.1086594645513051,0.1575072101070691,0.1484665078592235,0.178237091979914
1990-07-13,1.5,-0.0013324452337786009,1.7754103010193104e-06,1.7754103010193104e-06,3.660876441794812e-05,0.0008724876827415798,0.01332001354246572,0.2013268385851818,0.2918331025849635,0.1846489516370585,0.2216748588721147,0.1021398966782268,0.148056777500645,0.1440125126234468,0.1728899792205166
1990-07-16,1.495,-0.0033389012655145986,1.1148261660854988e-05,1.1148261660854988e-05,3.657892627155664e-05,0.0008819623849953992,0.013445099662720051,0.1892472282700709,0.2423919056774292,0.1791094830879467,0.2023166584713895,0.0960115028775332,0.1229735904835957,0.1396921372447434,0.1577920160051265
1990-07-17,1.462,-0.02232084551506304,0.0004982201445073098,0.0004982201445073098,0.0005129192267702037,0.001380182529502709,0.01314032394456089,0.1571857198454685,0.2278483913367835,0.1634683892583256,0.1962471587172478,0.1188391190896139,0.1155951750545799,0.1476638249298661,0.1530582555249727
1990-07-18,1.45,-0.008241804895103755,6.792734792895622e-05,6.792734792895622e-05,0.0005808465746991599,0.00142754224505749,0.013074355421800422,0.1477545766547404,0.2141774878565764,0.1585643375805758,0.1903597439557304,0.1117087719442371,0.1086594645513051,0.1432339101819701,0.1484665078592235
1990-07-19,1.445,-0.003454234868087446,1.1931738523911096e-05,1.1931738523911096e-05,0.0005910029029220513,0.0014327099181300478,0.013110986035313571,0.138889302055456,0.2013268385851818,0.1538074074531585,0.1846489516370585,0.1050062456275829,0.1021398966782268,0.138936892876511,0.1440125126234468
1990-07-20,1.426,-0.013235999572291381,0.00017519168467769762,0.00017519168467769762,0.0007644191772987297,0.0013164489685720659,0.013195041474680584,0.1305559439321286,0.1892472282700709,0.1491931852295638,0.1791094830879467,0.0987058708899279,0.0960115028775332,0.1347687860902157,0.1396921372447434
1990-07-23,1.46,0.023563113728140902,0.0005552203285653023,0.0005552203285653023,0.001308491244203177,0.0017312458510911242,0.012644293994249788,0.1227225872962009,0.1571857198454685,0.1447173896726769,0.1634683892583256,0.0927835186365322,0.1188391190896139,0.1307257225075092,0.1476638249298661
1990-07-24,1.44,-0.013793322132335873,0.00019025573544638664,0.00019025573544638664,0.0010005268351422538,0.0019060218368450478,0.012485600096333713,0.1019314174468277,0.1477545766547404,0.132079654184731,0.1585643375805758,0.0770645060432054,0.1117087719442371,0.1193098373380959,0.1432339101819701
1990-07-25,1.44,0.0,0.0,0.0,0.0009325994872132976,0.0018904195563116941,0.018687012410332784,0.095815532400018,0.138889302055456,0.128117264559189,0.1538074074531585,0.1690069104266592,0.1050062456275829,0.1640136795909761,0.138936892876511
1990-07-26,1.435,-0.003478264376324697,1.2098323071609434e-05,1.2098323071609434e-05,0.000932766071760996,0.0018670633861553084,0.018844681965076986,0.0900666004560169,0.1305559439321286,0.1242737466224133,0.1491931852295638,0.1588664958010597,0.0987058708899279,0.1590932692032468,0.1347687860902157
1990-07-27,1.439,0.002783578693646399,7.748310343722193e-06,7.748310343722193e-06,0.0007653226974270206,0.0018531351154384742,0.01906787810882342,0.0846626044286559,0.1227225872962009,0.1205455342237409,0.1447173896726769,0.149334506052996,0.0927835186365322,0.1543204711271494,0.1307257225075092
1990-07-30,1.43,-0.006273983633414964,3.936287063235884e-05,3.936287063235884e-05,0.0002494652394940771,0.0017934889019833242,0.019030290648492078,0.0795828481629365,0.1019314174468277,0.1169291681970287,0.132079654184731,0.1403744356898163,0.0770645060432054,0.1496908569933349,0.1193098373380959
1990-07-31,1.411,-0.013375771401138943,0.00017891126057552646,0.00017891126057552646,0.00023812076462321693,0.0019654475292562278,0.018862453574817455,0.0661002403585645,0.095815532400018,0.1067180947258868,0.128117264559189,0.1581815911265871,0.1690069104266592,0.1574132189414763,0.1640136795909761
1990-08-01,1.402,-0.006398884258278697,4.09457197508469e-05,4.09457197508469e-05,0.0002790664843740638,0.002006393249007075,0.01926417120749914,0.0621342259370506,0.0900666004560169,0.1035165518841102,0.1242737466224133,0.1902795264925886,0.1588664958010597,0.1734852377900304,0.1590932692032468
1990-08-02,1.432,0.02117227992605562,0.00044826543726725777,0.00044826543726725777,0.0007152335985697121,0.0024391178523013634,0.019409673830510118,0.0584061723808275,0.0846626044286559,0.1004110553275868,0.1205455342237409,0.3555290936530199,0.149334506052996,0.2566138500313228,0.1543204711271494
1990-08-03,1.51,0.053037582288379126,0.0028129851349965873,0.0028129851349965873,0.003520470423222577,0.005199696173704166,0.016640838643453736,0.0549018020379779,0.0795828481629365,0.0973987236677592,0.1169291681970287,0.3341973480338387,0.1403744356898163,0.2489154345303831,0.1496908569933349
1990-08-06,1.588,0.05036571199811102,0.0025367049450766644,0.0025367049450766644,0.0060178124976668825,0.007623526007442941,0.014111132390788044,0.0516076939156992,0.0661002403585645,0.0944767619577264,0.1067180947258868,0.3141455071518084,0.1581815911265871,0.2414479714944716,0.1574132189414763
1990-08-07,1.477,-0.07246235927570126,0.0052507935118008085,0.0052507935118008085,0.011089694748892164,0.012863141419436501,0.008970853225424251,0.0428645248432771,0.0621342259370506,0.0862263897662441,0.1035165518841102,0.2609242319121775,0.1902795264925886,0.2203630444877738,0.1734852377900304
1990-08-08,1.475,-0.0013550137574596468,1.8360622829049106e-06,1.8360622829049106e-06,0.011050585091424222,0.012843097637710745,0.009142152352890285,0.0402926533526805,0.0584061723808275,0.0836395980732567,0.1004110553275868,0.2452687779974469,0.3555290936530199,0.2137521531531406,0.2566138500313228
1990-08-09,1.47,-0.003395589001138272,1.1530024664651206e-05,1.1530024664651206e-05,0.010613849678821617,0.012854627662375396,0.009228330793310957,0.0378750941515196,0.0549018020379779,0.081130410131059,0.0973987236677592,0.2305526513176,0.3341973480338387,0.2073395885585464,0.2489154345303831
1990-08-10,1.49,0.013513719166722855,0.00018262060571705264,0.00018262060571705264,0.007983485149542082,0.01303547285779143,0.009045710187593904,0.0356025885024285,0.0516076939156992,0.0786964978271273,0.0944767619577264,0.216719492238544,0.3141455071518084,0.20111940090179,0.2414479714944716
1990-08-13,1.465,-0.016920877488337063,0.00028631609497531196,0.00028631609497531196,0.005733096299440729,0.01332001354246572,0.008897084681477724,0.0334664331922827,0.0428645248432771,0.0763356028923134,0.0862263897662441,0.2037163227042314,0.2609242319121775,0.1950858188747363,0.2203630444877738
1990-08-14,1.448,-0.01167194850550609,0.00013623438191518583,0.00013623438191518583,0.0006185371695551066,0.013445099662720051,0.008764637826457925,0.027796683946579,0.0402926533526805,0.0696694436985364,0.0836395980732567,0.1692035181769713,0.2452687779974469,0.1780495595698622,0.2137521531531406
1990-08-15,1.428,-0.013908430046132,0.0001934444263481474,0.0001934444263481474,0.000810145533620349,0.01314032394456089,0.008742072716613302,0.0261288829097842,0.0378750941515196,0.0675793603875803,0.081130410131059,0.159051307086353,0.2305526513176,0.1727080727827663,0.2073395885585464
1990-08-16,1.43,0.0013995803544232636,1.9588251684875484e-06,1.9588251684875484e-06,0.0008005743341241853,0.013074355421800422,0.008863815660470039,0.0245611499351972,0.0356025885024285,0.0655519795759528,0.0786964978271273,0.1495082286611718,0.216719492238544,0.1675268305992833,0.20111940090179
1990-08-17,1.44,0.0069686693160934355,4.8562352037062153e-05,4.8562352037062153e-05,0.0006665160804441948,0.013110986035313571,0.009035875513838557,0.0230874809390853,0.0334664331922827,0.0635854201886743,0.0763356028923134,0.1405377349415015,0.2037163227042314,0.1625010256813048,0.1950858188747363
1990-08-20,1.417,-0.01610115287936581,0.00025924712404470994,0.00025924712404470994,0.0006394471095135929,0.013195041474680584,0.008786934259416013,0.0217022320827402,0.027796683946579,0.061677857583014,0.0696694436985364,0.1321054708450114,0.1692035181769713,0.1576259949108657,0.1780495595698622
1990-08-21,1.42,0.0021149109046258124,4.472848134505172e-06,4.472848134505172e-06,0.0005076855757329122,0.012644293994249788,0.038210351013936404,0.0180255267322107,0.0261288829097842,0.0562917153138622,0.0675793603875803,0.1679687194923615,0.159051307086353,0.1748715187255193,0.1727080727827663
1990-08-22,1.428,0.005617992304223274,3.156183753031193e-05,3.156183753031193e-05,0.0003458029869150767,0.012485600096333713,0.038374404140982074,0.016943995128278,0.0245611499351972,0.0546029638544463,0.0655519795759528,0.1578905963228198,0.1495082286611718,0.1696253731637537,0.1675268305992833
1990-08-23,1.545,0.07874904643231607,0.006201412313999073,0.006201412313999073,0.006545256475745663,0.018687012410332784,0.03330306834859342,0.0159273554205813,0.0230874809390853,0.0529648749388129,0.0635854201886743,0.1900059913770473,0.1405377349415015,0.1853310273856394,0.1625010256813048
1990-08-24,1.525,-0.013029500290333795,0.00016976787781580843,0.00016976787781580843,0.006666462001524409,0.018844681965076986,0.03314293519947837,0.0149717140953465,0.0217022320827402,0.0513759286906485,0.061677857583014,0.1786056318944245,0.1321054708450114,0.1797710965640702,0.1576259949108657
1990-08-27,1.502,-0.015196856717431912,0.00023094445409015544,0.00023094445409015544,0.006638159331569854,0.01906787810882342,0.03297192890918347,0.0140734112496257,0.0180255267322107,0.049834650829929,0.0562917153138622,0.167889293980759,0.1679687194923615,0.1743779636671481,0.1748715187255193
1990-08-28,1.5,-0.0013324452337786009,1.7754103010193104e-06,1.7754103010193104e-06,0.006635461893736368,0.019030290648492078,0.03297677899544962,0.0116891502093591,0.016943995128278,0.0454827402769038,0.0546029638544463,0.1394461613517147,0.1578905963228198,0.1591500592339871,0.1696253731637537
1990-08-29,1.505,0.0033277900926745245,1.107418690090272e-05,1.107418690090272e-05,0.006614974243106959,0.018862453574817455,0.03297236454538922,0.0109878011967975,0.0159273554205813,0.0441182580685967,0.0529648749388129,0.1310793916706118,0.1900059913770473,0.1543755574569675,0.1853310273856394
1990-08-30,1.537,0.021039566355619852,0.00044266335243253085,0.00044266335243253085,0.0008562252815404168,0.01926417120749914,0.03271270207171129,0.0103285331249897,0.0149717140953465,0.0427947103265388,0.0513759286906485,0.1232146281703751,0.1786056318944245,0.1497442907332584,0.1797710965640702
1990-08-31,1.5,-0.024367356448294412,0.0005937680602782353,0.0005937680602782353,0.0012802254640028436,0.019409673830510118,0.03235326176956699,0.0097088211374903,0.0140734112496257,0.0415108690167426,0.049834650829929,0.1158217504801526,0.167889293980759,0.1452519620112607,0.1743779636671481
1990-09-04,1.51,0.006644542718668511,4.414994794021072e-05,4.414994794021072e-05,0.001093430957852899,0.016640838643453736,0.03264936104856297,0.0091262918692409,0.0116891502093591,0.0402655429462404,0.0454827402769038,0.1088724454513434,0.1394461613517147,0.1408944031509229,0.1591500592339871
1990-09-05,1.514,0.002645504188424175,6.998692410969853e-06,6.998692410969853e-06,0.0010986542399628494,0.014111132390788044,0.03272187386203988,0.0071253428855663,0.0109878011967975,0.0356467956610528,0.0441182580685967,0.1432460776548217,0.1310793916706118,0.1557433311509881,0.1543755574569675
1990-09-06,1.53,0.010512580389086987,0.00011051434643701631,0.00011051434643701631,0.001198094399498963,0.008970853225424251,0.03298410533445939,0.0066978223124323,0.0103285331249897,0.0345773917912212,0.0427947103265388,0.1346513129955323,0.1232146281703751,0.1510710312164585,0.1497442907332584
1990-09-07,1.51,-0.013158084577511199,0.00017313518974893807,0.00017313518974893807,0.0009285662368153702,0.009142152352890285,0.032817664387940204,0.0062959529736863,0.0097088211374903,0.0335400700374846,0.0415108690167426,0.1265722342158004,0.1158217504801526,0.1465389002799647,0.1452519620112607
1990-09-10,1.525,0.009884759232541925,9.770846508532283e-05,9.770846508532283e-05,0.0004325066416224578,0.009228330793310957,0.03274666383841344,0.0059181957952651,0.0091262918692409,0.03253386793636,0.0402655429462404,0.1605667309964491,0.1088724454513434,0.1629371486883641,0.1408944031509229
1990-09-11,1.525,0.0,0.0,0.0,0.0003883566936822471,0.009045710187593904,0.03274666383841344,0.0049155587364145,0.0071253428855663,0.0296927828510815,0.0356467956610528,0.1333641576979546,0.1432460776548217,0.1487083363048554,0.1557433311509881
1990-09-12,1.543,0.01173416332164896,0.00013769058885913175,0.00013769058885913175,0.000519048590130409,0.008897084681477724,0.032714169045233846,0.0046206252122296,0.0066978223124323,0.0288019993655491,0.0345773917912212,0.1253623082360773,0.1346513129955323,0.1442470862157097,0.1510710312164585
1990-09-13,1.54,-0.001946156955485977,3.7875268953864465e-06,3.7875268953864465e-06,0.0004123217705887791,0.008764637826457925,0.03273654577316966,0.0043433876994958,0.0062959529736863,0.0279379393845826,0.0335400700374846,0.1178405697419127,0.1265722342158004,0.1399196736292384,0.1465389002799647
1990-09-14,1.52,-0.013072081567352775,0.00017087931650352418,0.00017087931650352418,0.00041006589734336523,0.008742072716613302,0.033240392350552116,0.0040827844375261,0.0059181957952651,0.0270998012030451,0.03253386793636,0.1107701355573979,0.1605667309964491,0.1357220834203612,0.1629371486883641
1990-09-17,1.537,0.011122129698273796,0.00012370176902522397,0.00012370176902522397,0.00043605920128326635,0.008863815660470039,0.03314424631874628,0.0038378173712745,0.0049155587364145,0.0262868071669538,0.0296927828510815,0.104123927423954,0.1333641576979546,0.1316504209177504,0.1487083363048554
1990-09-18,1.56,0.014853356704986956,0.00022062220540558096,0.00022062220540558096,0.0006566814066888473,0.009035875513838557,0.0329511798505601,0.0031876297035027,0.0046206252122296,0.0239912591574852,0.0288019993655491,0.1232315590600635,0.1253623082360773,0.1397192500759316,0.1442470862157097
1990-09-19,1.555,-0.0032102756302483213,1.0305869622166256e-05,1.0305869622166256e-05,0.0005292966874518818,0.008786934259416013,0.03296872131258349,0.0029963719212925,0.0043433876994958,0.0232715213827606,0.0279379393845826,0.1574264963500565,0.1178405697419127,0.156322087990452,0.1399196736292384
1990-09-20,1.846,0.17154559044946302,0.029427889602654897,0.029427889602654897,0.029953398763211393,0.038210351013936404,0.0035686790415741625,0.002816589606015,0.0040827844375261,0.0225733757412778,0.0270998012030451,0.1479809065690531,0.1107701355573979,0.1516324253507385,0.1357220834203612
