Date,fatal,log_fatal,log_fatal_ewma_94
1997-06-10,2.0,1.0986122886681098,1.1967978485229163
1997-06-11,4.0,1.6094379124341003,1.2215562523575874
1997-06-12,0.0,0.0,1.148262877216132
1997-06-13,1.0,0.6931471805599453,1.1209559354167609
1997-06-14,4.0,1.6094379124341003,1.1502648540378013
1997-06-15,0.0,0.0,1.0812489627955333
1997-06-16,1.0,0.6931471805599453,1.057962855861398
1997-06-17,0.0,0.0,0.9944850845097141
1997-06-18,0.0,0.0,0.9348159794391312
1997-06-19,0.0,0.0,0.8787270206727833
1997-06-20,1.0,0.6931471805599453,0.8675922302660131
1997-06-21,1.0,0.6931471805599453,0.857125527283649
1997-06-22,0.0,0.0,0.80569799564663
1997-06-23,0.0,0.0,0.7573561159078321
1997-06-24,1.0,0.6931471805599453,0.7535035797869589
1997-06-25,0.0,0.0,0.7082933649997414
1997-06-26,0.0,0.0,0.6657957630997569
1997-06-27,0.0,0.0,0.6258480173137714
1997-06-28,0.0,0.0,0.5882971362749451
1997-06-29,0.0,0.0,0.5529993080984483
1997-06-30,0.0,0.0,0.5198193496125414
1997-07-01,0.0,0.0,0.4886301886357889
1997-07-02,0.0,0.0,0.4593123773176415
1997-07-03,0.0,0.0,0.431753634678583
1997-07-04,0.0,0.0,0.405848416597868
1997-07-05,0.0,0.0,0.3814975116019959
1997-07-06,0.0,0.0,0.35860766090587615
1997-07-07,0.0,0.0,0.33709120125152353
1997-07-08,0.0,0.0,0.3168657291764321
1997-07-09,0.0,0.0,0.2978537854258461
1997-07-10,0.0,0.0,0.27998255830029534
1997-07-11,0.0,0.0,0.2631836048022776
1997-07-12,0.0,0.0,0.24739258851414092
1997-07-13,0.0,0.0,0.23254903320329245
1997-07-14,0.0,0.0,0.21859609121109488
1997-07-15,0.0,0.0,0.20548032573842917
1997-07-16,0.0,0.0,0.1931515061941234
1997-07-17,1.0,0.6931471805599453,0.22315124665607278
1997-07-18,0.0,0.0,0.2097621718567084
1997-07-19,0.0,0.0,0.1971764415453059
1997-07-20,0.0,0.0,0.18534585505258752
1997-07-21,0.0,0.0,0.17422510374943226
1997-07-22,0.0,0.0,0.16377159752446632
1997-07-23,0.0,0.0,0.15394530167299833
1997-07-24,0.0,0.0,0.14470858357261843
1997-07-25,0.0,0.0,0.13602606855826133
1997-07-26,0.0,0.0,0.12786450444476563
1997-07-27,0.0,0.0,0.12019263417807968
1997-07-28,0.0,0.0,0.1129810761273949
1997-07-29,0.0,0.0,0.1062022115597512
1997-07-30,0.0,0.0,0.09983007886616611
1997-07-31,0.0,0.0,0.09384027413419614
1997-08-01,6.0,1.9459101490553132,0.20496446662946327
1997-08-02,0.0,0.0,0.19266659863169547
1997-08-03,0.0,0.0,0.18110660271379372
1997-08-04,0.0,0.0,0.17024020655096608
1997-08-05,0.0,0.0,0.1600257941579081
1997-08-06,0.0,0.0,0.1504242465084336
1997-08-07,0.0,0.0,0.14139879171792757
1997-08-08,0.0,0.0,0.1329148642148519
1997-08-09,0.0,0.0,0.12493997236196079
1997-08-10,0.0,0.0,0.11744357402024314
1997-08-11,0.0,0.0,0.11039695957902854
1997-08-12,0.0,0.0,0.10377314200428682
1997-08-13,0.0,0.0,0.09754675348402961
1997-08-14,0.0,0.0,0.09169394827498782
1997-08-15,0.0,0.0,0.08619231137848855
1997-08-16,0.0,0.0,0.08102077269577923
1997-08-17,0.0,0.0,0.07615952633403247
1997-08-18,0.0,0.0,0.07158995475399052
1997-08-19,0.0,0.0,0.06729455746875108
1997-08-20,0.0,0.0,0.06325688402062601
1997-08-21,0.0,0.0,0.05946147097938845
1997-08-22,0.0,0.0,0.05589378272062514
1997-08-23,0.0,0.0,0.05254015575738763
1997-08-24,0.0,0.0,0.04938774641194437
1997-08-25,0.0,0.0,0.046424481627227704
1997-08-26,0.0,0.0,0.043639012729594036
1997-08-27,0.0,0.0,0.04102067196581839
1997-08-28,2.0,1.0986122886681098,0.10447616896795595
1997-08-29,0.0,0.0,0.09820759882987859
1997-08-30,0.0,0.0,0.09231514290008587
1997-08-31,0.0,0.0,0.08677623432608071
1997-09-01,0.0,0.0,0.08156966026651587
1997-09-02,0.0,0.0,0.07667548065052492
1997-09-03,0.0,0.0,0.07207495181149341
1997-09-04,0.0,0.0,0.0677504547028038
1997-09-05,2.0,1.0986122886681098,0.12960216474072223
1997-09-06,4.0,1.6094379124341003,0.21839230960232497
1997-09-07,0.0,0.0,0.20528877102618545
1997-09-08,0.0,0.0,0.1929714447646143
1997-09-09,0.0,0.0,0.18139315807873743
1997-09-10,0.0,0.0,0.17050956859401317
1997-09-11,0.0,0.0,0.16027899447837238
1997-09-12,0.0,0.0,0.15066225480967002
1997-09-13,6.0,1.9459101490553132,0.25837712846440875
1997-09-14,0.0,0.0,0.2428745007565442
1997-09-15,0.0,0.0,0.22830203071115154
1997-09-16,5.0,1.791759469228055,0.32210947702216586
1997-09-17,0.0,0.0,0.3027829084008359
1997-09-18,0.0,0.0,0.2846159338967857
1997-09-19,0.0,0.0,0.26753897786297853
1997-09-20,3.0,1.3862943611198906,0.3346643008583933
1997-09-21,0.0,0.0,0.3145844428068897
1997-09-22,0.0,0.0,0.29570937623847626
1997-09-23,0.0,0.0,0.27796681366416764
1997-09-24,0.0,0.0,0.26128880484431755
1997-09-25,6.0,1.9459101490553132,0.36236608549697735
1997-09-26,889.0,6.7912214627261855,0.7480974081307302
1997-09-27,0.0,0.0,0.7032115636428864
1997-09-28,0.0,0.0,0.6610188698243131
1997-09-29,0.0,0.0,0.6213577376348544
1997-09-30,0.0,0.0,0.584076273376763
1997-10-01,1.0,0.6931471805599453,0.590620527807754
1997-10-02,9.0,2.302585092994046,0.6933384017189317
1997-10-03,2.0,1.0986122886681098,0.7176548349358823
1997-10-04,1.0,0.6931471805599453,0.7161843756733262
1997-10-05,0.0,0.0,0.6732133131329265
1997-10-06,0.0,0.0,0.6328205143449509
1997-10-07,11.0,2.4849066497880004,0.743945682471534
1997-10-08,50.0,3.9318256327243257,0.9352184794867018
1997-10-09,0.0,0.0,0.8791053707174996
1997-10-10,1.0,0.6931471805599453,0.8679478793080464
1997-10-11,2.0,1.0986122886681098,0.8817877438696502
1997-10-12,1.0,0.6931471805599453,0.8704693100710679
1997-10-13,9.0,2.302585092994046,0.9563962570464466
1997-10-14,0.0,0.0,0.8990124816236598
1997-10-15,2.0,1.0986122886681098,0.9109884700463268
1997-10-16,0.0,0.0,0.8563291618435471
1997-10-17,0.0,0.0,0.8049494121329342
1997-10-18,0.0,0.0,0.7566524474049582
1997-10-19,0.0,0.0,0.7112533005606606
1997-10-20,0.0,0.0,0.6685781025270209
1997-10-21,0.0,0.0,0.6284634163753996
1997-10-22,0.0,0.0,0.5907556113928756
1997-10-23,0.0,0.0,0.555310274709303
1997-10-24,0.0,0.0,0.5219916582267449
1997-10-25,1.0,0.6931471805599453,0.5322609895667368
1997-10-26,0.0,0.0,0.5003253301927326
1997-10-27,0.0,0.0,0.47030581038116864
1997-10-28,0.0,0.0,0.4420874617582985
1997-10-29,0.0,0.0,0.4155622140528006
1997-10-30,9.0,2.302585092994046,0.5287835867892754
1997-10-31,0.0,0.0,0.49705657158191885
1997-11-01,0.0,0.0,0.4672331772870037
1997-11-02,8.0,2.1972245773362196,0.5710326612899568
1997-11-03,0.0,0.0,0.5367707016125594
1997-11-04,0.0,0.0,0.5045644595158058
1997-11-05,0.0,0.0,0.4742905919448574
1997-11-06,0.0,0.0,0.44583315642816596
1997-11-07,0.0,0.0,0.419083167042476
1997-11-08,97.0,4.584967478670572,0.6690362257401621
1997-11-09,1.0,0.6931471805599453,0.6704828830293491
1997-11-10,0.0,0.0,0.6302539100475881
1997-11-11,0.0,0.0,0.5924386754447328
1997-11-12,0.0,0.0,0.5568923549180488
1997-11-13,0.0,0.0,0.5234788136229658
1997-11-14,0.0,0.0,0.4920700848055878
1997-11-15,0.0,0.0,0.4625458797172525
1997-11-16,0.0,0.0,0.4347931269342173
1997-11-17,0.0,0.0,0.4087055393181642
1997-11-18,0.0,0.0,0.3841832069590744
1997-11-19,0.0,0.0,0.3611322145415299
1997-11-20,0.0,0.0,0.3394642816690381
1997-11-21,0.0,0.0,0.31909642476889577
1997-11-22,0.0,0.0,0.299950639282762
1997-11-23,0.0,0.0,0.28195360092579624
1997-11-24,0.0,0.0,0.26503638487024844
1997-11-25,0.0,0.0,0.24913420177803353
1997-11-26,0.0,0.0,0.2341861496713515
1997-11-27,0.0,0.0,0.2201349806910704
1997-11-28,0.0,0.0,0.20692688184960617
1997-11-29,0.0,0.0,0.1945112689386298
1997-11-30,0.0,0.0,0.182840592802312
1997-12-01,7.0,2.0794415416798357,0.2966366497349635
1997-12-02,0.0,0.0,0.27883845075086566
1997-12-03,0.0,0.0,0.2621081437058137
1997-12-04,0.0,0.0,0.24638165508346485
1997-12-05,0.0,0.0,0.23159875577845696
1997-12-06,20.0,3.044522437723423,0.40037417669515507
1997-12-07,0.0,0.0,0.37635172609344575
1997-12-08,0.0,0.0,0.353770622527839
1997-12-09,3.0,1.3862943611198906,0.41572204684336217
1997-12-10,0.0,0.0,0.3907787240327604
1997-12-11,0.0,0.0,0.3673320005907948
1997-12-12,5.0,1.791759469228055,0.4527976487090305
1997-12-13,4.0,1.6094379124341003,0.5221960645325348
1997-12-14,0.0,0.0,0.4908643006605826
1997-12-15,0.0,0.0,0.46141244262094766
1997-12-16,0.0,0.0,0.43372769606369077
1997-12-17,0.0,0.0,0.4077040342998693
1997-12-18,0.0,0.0,0.3832417922418771
1997-12-19,0.0,0.0,0.36024728470736445
1997-12-20,0.0,0.0,0.33863244762492256
1997-12-21,0.0,0.0,0.3183145007674272
1997-12-22,0.0,0.0,0.2992156307213815
1997-12-23,0.0,0.0,0.28126269287809863
1997-12-24,86.0,4.465908118654584,0.532341418424688
1997-12-25,0.0,0.0,0.5004009333192067
1997-12-26,0.0,0.0,0.47037687732005423
1997-12-27,0.0,0.0,0.44215426468085095
1997-12-28,0.0,0.0,0.41562500879999986
1997-12-29,0.0,0.0,0.39068750827199983
1997-12-30,0.0,0.0,0.3672462577756798
1997-12-31,0.0,0.0,0.345211482309139
1998-01-01,19.0,2.995732273553991,0.5042427297838302
1998-01-02,0.0,0.0,0.4739881659968004
1998-01-03,0.0,0.0,0.44554887603699234
1998-01-04,0.0,0.0,0.41881594347477274
1998-01-05,0.0,0.0,0.39368698686628634
1998-01-06,0.0,0.0,0.37006576765430915
1998-01-07,0.0,0.0,0.3478618215950506
1998-01-08,0.0,0.0,0.32699011229934755
1998-01-09,0.0,0.0,0.3073707055613867
1998-01-10,0.0,0.0,0.2889284632277035
1998-01-11,0.0,0.0,0.27159275543404127
1998-01-12,0.0,0.0,0.2552971901079988
1998-01-13,0.0,0.0,0.23997935870151885
1998-01-14,0.0,0.0,0.22558059717942772
1998-01-15,0.0,0.0,0.21204576134866204
1998-01-16,0.0,0.0,0.1993230156677423
1998-01-17,0.0,0.0,0.18736363472767775
1998-01-18,0.0,0.0,0.17612181664401708
1998-01-19,0.0,0.0,0.16555450764537605
1998-01-20,5.0,1.791759469228055,0.2631268053403369
1998-01-21,0.0,0.0,0.24733919701991666
1998-01-22,0.0,0.0,0.23249884519872166
1998-01-23,0.0,0.0,0.21854891448679833
1998-01-24,0.0,0.0,0.20543597961759041
1998-01-25,0.0,0.0,0.193109820840535
1998-01-26,0.0,0.0,0.1815232315901029
1998-01-27,0.0,0.0,0.1706318376946967
1998-01-28,0.0,0.0,0.1603939274330149
1998-01-29,0.0,0.0,0.150770291787034
1998-01-30,1.0,0.6931471805599453,0.18331290511340873
1998-01-31,0.0,0.0,0.17231413080660418
1998-02-01,0.0,0.0,0.16197528295820793
1998-02-02,0.0,0.0,0.15225676598071544
1998-02-03,0.0,0.0,0.1431213600218725
1998-02-04,0.0,0.0,0.13453407842056014
1998-02-05,0.0,0.0,0.12646203371532652
1998-02-06,0.0,0.0,0.11887431169240692
1998-02-07,0.0,0.0,0.11174185299086249
1998-02-08,0.0,0.0,0.10503734181141074
1998-02-09,0.0,0.0,0.09873510130272609
1998-02-10,1.0,0.6931471805599453,0.13439982605815928
1998-02-11,0.0,0.0,0.12633583649466973
1998-02-12,1.0,0.6931471805599453,0.1603445171385863
1998-02-13,0.0,0.0,0.15072384611027112
1998-02-14,0.0,0.0,0.14168041534365486
1998-02-15,0.0,0.0,0.13317959042303557
1998-02-16,0.0,0.0,0.1251888149976534
1998-02-17,0.0,0.0,0.1176774860977942
1998-02-18,0.0,0.0,0.11061683693192655
1998-02-19,0.0,0.0,0.10397982671601094
1998-02-20,1.0,0.6931471805599453,0.13932986794664703
1998-02-21,0.0,0.0,0.1309700758698482
1998-02-22,0.0,0.0,0.12311187131765731
1998-02-23,0.0,0.0,0.11572515903859787
1998-02-24,0.0,0.0,0.108781649496282
1998-02-25,0.0,0.0,0.10225475052650507
1998-02-26,0.0,0.0,0.09611946549491476
1998-02-27,0.0,0.0,0.09035229756521987
1998-02-28,0.0,0.0,0.08493115971130667
1998-03-01,6.0,1.9459101490553132,0.19658989907194718
1998-03-02,0.0,0.0,0.18479450512763035
1998-03-03,0.0,0.0,0.1737068348199725
1998-03-04,0.0,0.0,0.16328442473077415
1998-03-05,0.0,0.0,0.1534873592469277
1998-03-06,0.0,0.0,0.14427811769211202
1998-03-07,0.0,0.0,0.1356214306305853
1998-03-08,0.0,0.0,0.12748414479275016
1998-03-09,0.0,0.0,0.11983509610518515
1998-03-10,0.0,0.0,0.11264499033887404
1998-03-11,0.0,0.0,0.1058862909185416
1998-03-12,0.0,0.0,0.0995331134634291
1998-03-13,0.0,0.0,0.09356112665562334
1998-03-14,0.0,0.0,0.08794745905628594
