Date,log_fatal_ewma_94,log_fatal_ewma_97
1990-01-01,4.948759890378168,4.948759890378168
1990-01-02,4.651834296955478,4.800297093666823
1990-01-03,4.372724239138149,4.656288180856818
1990-01-04,4.227115393733179,4.5749768399027735
1990-01-05,3.973488470109188,4.43772753470569
1990-01-06,3.735079161902637,4.304595708664519
1990-01-07,3.5525632430220746,4.196252252821382
1990-01-08,3.405326185760837,4.103323053896784
1990-01-09,3.2010066146151863,3.980223362279881
1990-01-10,3.008946217738275,3.860816661411485
1990-01-11,2.8284094446739783,3.74499216156914
1990-01-12,2.6587048779935394,3.6326423967220656
1990-01-13,2.5407714161475234,3.5444575402372016
1990-01-14,2.388325131178672,3.4381238140300856
1990-01-15,2.2450256233079515,3.334980099609183
1990-01-16,2.1103240859094745,3.2349306966209075
1990-01-17,1.983704640754906,3.13788277572228
1990-01-18,1.8646823623096116,3.043746292450612
1990-01-19,2.0013895041545267,3.0767279454688388
1990-01-20,1.881306133905255,2.984426107104773
1990-01-21,1.7684277658709395,2.89489332389163
1990-01-22,1.7039109307522795,2.82884093959168
1990-01-23,1.6848539365743365,2.785564542237525
1990-01-24,1.625351531213473,2.722792021387198
1990-01-25,1.5694192701742613,2.6619026761623803
1990-01-26,1.4752541139638056,2.582045595877509
1990-01-27,1.4283276979595738,2.525378643417982
1990-01-28,1.384216866915596,2.4704116995322405
1990-01-29,1.3011638549006603,2.396299348546273
1990-01-30,1.473557259800359,2.4496419861867538
1990-01-31,1.3851438242123373,2.376152726601151
1990-02-01,1.4901648477153462,2.398932971280991
1990-02-02,1.658182523321329,2.455678765377013
1990-02-03,1.8023181525548344,2.5038216927320955
1990-02-04,1.9408314952519432,2.552033257875332
1990-02-05,2.007052951800232,2.5668079332707747
1990-02-06,2.106443473459997,2.5997105446565407
1990-02-07,1.980056865052397,2.5217192283168446
1990-02-08,1.9444311148164464,2.487656482300936
1990-02-09,1.8693540787610563,2.433821203248706
1990-02-10,1.9155362738123087,2.4399782870397027
1990-02-11,1.99835430934383,2.465654044408641
1990-02-12,2.0323500122308924,2.4686329038002284
1990-02-13,2.068752451273954,2.4737456365746797
1990-02-14,2.11462010484089,2.484529667799125
1990-02-15,2.1832286908317258,2.5077366739057965
1990-02-16,2.1903900749614653,2.501582126478444
1990-02-17,2.2722875541531424,2.5331951045287733
1990-02-18,2.135950300903953,2.45719925139291
1990-02-19,2.007793282849716,2.3834832738511227
1990-02-20,1.95324242319882,2.344937144295632
1990-02-21,1.8360478778068905,2.274589029966763
1990-02-22,1.7258850051384769,2.20635135906776
1990-02-23,1.6882486421502547,2.1731191869557707
1990-02-24,1.652870460941326,2.140883980007141
1990-02-25,1.619614970604933,2.10961582926697
1990-02-26,1.5224380723686368,2.0463273543889606
1990-02-27,1.4310917880265186,1.984937533757292
1990-02-28,1.3452262807449271,1.9253894077445728
1990-03-01,1.5345012841200476,2.002622015622144
1990-03-02,1.5083479443929313,1.9755017238135228
1990-03-03,1.417847067729355,1.916236672099117
1990-03-04,1.332776243665594,1.8587495719361435
1990-03-05,1.318726406365745,1.8359454534381023
1990-03-06,1.281191652817397,1.8016615052517575
1990-03-07,1.2043201536483532,1.7476116600942049
1990-03-08,1.2395665125831354,1.7489360943682204
1990-03-09,1.206781352661744,1.717262426953972
1990-03-10,1.2175521331692327,1.7073333849789496
1990-03-11,1.1860878360126754,1.6769077988463794
1990-03-12,1.2946665022651545,1.7164725330876078
1990-03-13,1.3708834735769375,1.7419268378188255
1990-03-14,1.330219295995918,1.7104634481010592
1990-03-15,1.3579117063898465,1.712902328734869
1990-03-16,1.2764370040064554,1.6615152588728228
1990-03-17,1.316605392709387,1.6700471055782975
1990-03-18,1.2376090691468238,1.6199456924109483
1990-03-19,1.1633525249980143,1.57134732163862
1990-03-20,1.15946811081822,1.5571652706495047
1990-03-21,1.0899000241691268,1.5104503125300195
1990-03-22,1.1828494624958947,1.5443085230425766
1990-03-23,1.111878494746141,1.4979792673512993
1990-03-24,1.0451657850613725,1.4530398893307603
1990-03-25,1.0992104469010089,1.4678259971224967
1990-03-26,1.1164354817541418,1.4653800480424186
1990-03-27,1.0494493528488933,1.421418646601146
1990-03-28,0.9864823916779596,1.3787760872031116
1990-03-29,0.9932101854973686,1.3703711732470616
1990-03-30,1.01679523603472,1.3708488688832463
1990-03-31,1.1962275129865851,1.449943398373723
1990-04-01,1.12445386220739,1.4064450964225117
1990-04-02,1.056986630474947,1.364251743529836
1990-04-03,0.99356743264645,1.3233241912239408
1990-04-04,0.9339533866876628,1.2836244654872226
1990-04-05,1.0513384889601731,1.331826884259491
1990-04-06,0.9882581796225628,1.291872077731706
1990-04-07,1.1288949594557214,1.353082050705011
1990-04-08,1.1027500927219749,1.3332840046006589
1990-04-09,1.0781739179922532,1.3140798998794374
1990-04-10,1.0966611445799117,1.316246333716651
1990-04-11,1.0724503067387134,1.2975533591219497
1990-04-12,1.1399367629745638,1.3245434956683777
1990-04-13,1.1131293880296866,1.3056016062151246
1990-04-14,1.1630962336912245,1.32481086250033
1990-04-15,1.0933104596697507,1.2850665366253202
1990-04-16,1.0277118320895655,1.2465145405265603
1990-04-17,1.1324044454985784,1.2922967659779572
1990-04-18,1.2378824842424336,1.3402390157355033
1990-04-19,1.1636095351878877,1.300031845263438
1990-04-20,1.093792963076614,1.261030889905535
1990-04-21,1.1865088250689328,1.3023716830968266
1990-04-22,1.1984959572319904,1.3048893634375185
1990-04-23,1.1681750306316676,1.2865370979511912
1990-04-24,1.0980845287937675,1.2479409850126555
1990-04-25,1.1985547804005283,1.2936804171294694
1990-04-26,1.2433961025198157,1.3132473090872443
1990-04-27,1.1687923363686268,1.273849889814627
1990-04-28,1.098664796186509,1.2356343931201883
1990-04-29,1.0327449084153184,1.1985653613265823
1990-04-30,0.9707802139103991,1.162608400486785
1990-05-01,0.954122231909372,1.1485245638889796
1990-05-02,0.9627916353148964,1.1470271956323537
1990-05-03,1.081690475945989,1.2009495491383764
1990-05-04,1.1549441529688724,1.2339986154540463
1990-05-05,1.2481305158568727,1.2782201630234915
1990-05-06,1.1732426849054602,1.2398735581327869
1990-05-07,1.2883106710126315,1.2954086249895524
1990-05-08,1.2941896924190672,1.2981351970734627
1990-05-09,1.4046679638296724,1.3532559676391334
1990-05-10,1.3863046233199787,1.3456166572700028
1990-05-11,1.3447151767543768,1.3260425729687009
1990-05-12,1.4079059825170166,1.358198153963591
1990-05-13,1.4199978983120416,1.3657353467177062
1990-05-14,1.334798024413319,1.3247632863161751
1990-05-15,1.351276417694566,1.333303525099713
1990-05-16,1.270199832632892,1.2933044193467216
1990-05-17,1.277165504342112,1.2960941175999168
1990-05-18,1.2421244049151818,1.2780057094887176
1990-05-19,1.2507746022874644,1.2812543690376528
1990-05-20,1.3075616007903896,1.3087334752866098
1990-05-21,1.270696735576563,1.2902658864448098
1990-05-22,1.1944549314419692,1.2515579098514655
1990-05-23,1.122787635555451,1.2140111725559215
1990-05-24,1.0554203774221238,1.177590837379244
1990-05-25,1.1088497637201151,1.200640416729526
1990-05-26,1.0423187778969083,1.16462120422764
1990-05-27,0.9797796512230936,1.129682568100811
1990-05-28,0.920992872149708,1.0957920910577863
1990-05-29,0.8657332998207256,1.0629183283260528
1990-05-30,0.9212948699851654,1.0847835625531128
1990-05-31,0.8660171777860555,1.0522400556765197
1990-06-01,0.8140561471188921,1.0206728540062238
1990-06-02,0.8068016091253553,1.0108470838028354
1990-06-03,0.8751481215211528,1.0388989757604097
1990-06-04,0.930144802383567,1.0614847905644391
1990-06-05,0.9402528515606396,1.0625986155075493
1990-06-06,0.8838376804670011,1.0307206570423229
1990-06-07,0.8967241569590676,1.0327574059910964
1990-06-08,0.8845095383751203,1.0225690992281615
1990-06-09,0.831438966072613,0.9918920262513168
1990-06-10,0.9875918603773652,1.0651548815983318
1990-06-11,1.0531028412555137,1.095583481400777
1990-06-12,1.1066712797235017,1.121093281430413
1990-06-13,1.0402710029400914,1.0874604829875008
1990-06-14,0.977854742763686,1.0548366684978756
1990-06-15,1.0266890263515482,1.076944352519781
1990-06-16,1.173031838938439,1.1486080990281793
1990-06-17,1.1026499286021327,1.114149856057334
1990-06-18,1.0364909328860048,1.080725360375614
1990-06-19,1.0990679694136347,1.1106868458147403
1990-06-20,1.11630155291601,1.1189550712738952
1990-06-21,1.1660780686843684,1.1437637236073377
1990-06-22,1.0961133845633062,1.1094508118991175
1990-06-23,1.2436674651788728,1.1828277293868266
1990-06-24,1.3315304293342731,1.2285844035382882
1990-06-25,1.3348162652414102,1.2333157022657364
1990-06-26,1.2963161201605222,1.2171106466145625
1990-06-27,1.3017148146180844,1.2221861580497224
1990-06-28,1.265200756574596,1.206314988725029
1990-06-29,1.2308775420137168,1.1909199544800764
1990-06-30,1.1570248894928936,1.155192355845674
1990-07-01,1.1291922269569168,1.141331000587102
1990-07-02,1.0614406933395018,1.107091070569489
1990-07-03,1.0393430825727283,1.0946727538692025
1990-07-04,0.9769824976183644,1.0618325712531265
1990-07-05,0.9599523785948594,1.050772009532331
1990-07-06,1.0405103414588106,1.0883264020361825
1990-07-07,0.978079720971282,1.055676609975097
1990-07-08,0.9853116750330916,1.0569646803358874
1990-07-09,1.0227592492771522,1.073538877298834
1990-07-10,1.1052674106884255,1.11326956916382
1990-07-11,1.1221290277143134,1.1214603129225025
1990-07-12,1.0548012860514546,1.087816503534827
1990-07-13,0.9915132088883672,1.0551820084287822
1990-07-14,0.9320224163550652,1.0235265481759186
1990-07-15,0.8761010713737611,0.992820751730641
1990-07-16,1.0368558907807004,1.069696571023404
1990-07-17,1.1677770868259505,1.134171948638748
1990-07-18,1.13929929244999,1.120941205596384
1990-07-19,1.0709413349029906,1.0873129694284924
1990-07-20,1.183351193558798,1.143026749720631
1990-07-21,1.338022128886884,1.221571950699819
1990-07-22,1.257740801153671,1.1849247921788244
1990-07-23,1.182276353084451,1.1493770484134596
1990-07-24,1.2079060466454297,1.1631788743340787
1990-07-25,1.3353639544572162,1.2282496434093124
1990-07-26,1.371996726133102,1.2497794585786923
1990-07-27,1.331265753398713,1.2330804902381298
1990-07-28,1.446875600476079,1.2938309716716303
1990-07-29,1.5994021072413709,1.37468556391841
1990-07-30,1.610943548960572,1.3871977810776992
1990-07-31,1.5142869360229374,1.3455818476453685
1990-08-01,1.751259628163098,1.4691293463667756
1990-08-02,2.0549247561239614,1.6294258188010968
1990-08-03,1.931629270756524,1.5805430442370638
1990-08-04,1.857320345344729,1.5539211683267502
1990-08-05,1.745881124624045,1.5073035332769475
1990-08-06,1.765894749647393,1.524467673529034
1990-08-07,1.7015298955021458,1.499528058739961
1990-08-08,1.599438101772017,1.4545422169777624
1990-08-09,1.5866494773328894,1.4524947813020264
1990-08-10,1.5330393395265127,1.4297143532797638
1990-08-11,1.441056979154922,1.3868229226813709
1990-08-12,1.3545935604056265,1.3452182350009296
1990-08-13,1.3149067776148855,1.3256561033677
1990-08-14,1.3325786457040385,1.334169557639692
1990-08-15,1.2942127577953926,1.3149388863272995
1990-08-16,1.3413264848284592,1.3378739659878756
1990-08-17,1.2608468957387515,1.2977377470082392
1990-08-18,1.226784912828023,1.2796000300147905
1990-08-19,1.2497440928043877,1.2894951664873695
1990-08-20,1.3411147705705115,1.333987973159942
1990-08-21,1.3022367151698775,1.314762749381942
1990-08-22,1.290019249579771,1.3082782355605271
1990-08-23,1.386040400078755,1.355741041230596
1990-08-24,1.3444668069076264,1.3358632254104763
1990-08-25,1.263798798493169,1.2957873286481625
1990-08-26,1.1879708705835783,1.2569137087887174
1990-08-27,1.1582814491821605,1.2400007129418542
1990-08-28,1.2055391711745498,1.2611779960252578
1990-08-29,1.1747956517376734,1.2441370715612985
1990-08-30,1.1702246499534996,1.2397713280745026
1990-08-31,1.2881408239120389,1.296643014710142
1990-09-01,1.3356188669781068,1.320126970519233
1990-09-02,1.297070565793017,1.301317576820454
1990-09-03,1.2851630691655225,1.2952364181758838
1990-09-04,1.2739700223356776,1.2893376942906507
1990-09-05,1.1975318209955368,1.2506575634619312
1990-09-06,1.1256799117358045,1.2131378365580732
1990-09-07,1.246268769987405,1.2708085279392054
1990-09-08,1.2374093811082476,1.2656426407610726
1990-09-09,1.413628054435491,1.3529049796351096
1990-09-10,1.394727108489448,1.3452761989060995
1990-09-11,1.394221143647275,1.3465067437725136
1990-09-12,1.5060536673097271,1.4038544375999826
1990-09-13,1.5647848462584235,1.4362860039656231
1990-09-14,1.5368144928030048,1.426155792506698
1990-09-15,1.486194454068421,1.4041655341482953
1990-09-16,1.4629395241444023,1.3949989367838898
1990-09-17,1.4826687208494216,1.4069017527572147
1990-09-18,1.4596253349185428,1.3976530688345417
1990-09-19,1.3720478148234303,1.3557234767695054
1990-09-20,1.3862912206800704,1.3633349098394432
1990-09-21,1.3447025782728628,1.3432292779610582
1990-09-22,1.264020423576491,1.3029323996222264
1990-09-23,1.1881791981619014,1.2638444276335596
1990-09-24,1.158477277105784,1.2467235102213512
1990-09-25,1.1721463021466303,1.2509106357483073
1990-09-26,1.1434063548514295,1.2341777320926564
1990-09-27,1.0748019735603436,1.1971524001298766
1990-09-28,1.127068464090042,1.2196151325976397
1990-09-29,1.2085387552319196,1.2575738781133503
1990-09-30,1.2325927046640504,1.2681297991429727
1990-10-01,1.1586371423842072,1.2300859051686834
1990-10-02,1.3797701390286703,1.338508940607381
1990-10-03,1.4044894988406336,1.352106456466001
1990-10-04,1.4369747378535145,1.3699205672436805
1990-10-05,1.3507562535823034,1.3288229502263698
1990-10-06,1.3356276156874518,1.321916630379622
1990-10-07,1.2554899587462047,1.2822591314682334
1990-10-08,1.1801605612214323,1.2437913575241863
1990-10-09,1.2261055364914653,1.26485492127012
1990-10-10,1.152539204301977,1.2269092736320164
1990-10-11,1.0833868520438583,1.1901019954230558
1990-10-12,1.018383640921227,1.154398935560364
1990-10-13,1.3504310956880292,1.316342204104591
1990-10-14,1.310994060780344,1.2976463533982514
1990-10-15,1.232334417133523,1.2587169627963035
1990-10-16,1.1999831829391086,1.2417498693292128
1990-10-17,1.127984191962762,1.2044973732493365
1990-10-18,1.060305140444996,1.1683624520518563
1990-10-19,0.9966868320182964,1.1333115784903005
1990-10-20,0.9368856220971984,1.0993122311355914
1990-10-21,0.9465892220914532,1.0992912328615672
1990-10-22,0.9729715304331594,1.107901326709317
1990-10-23,0.9145932386071698,1.0746642869080374
1990-10-24,0.9256343816108262,1.0753827269608396
1990-10-25,0.9360130560342632,1.076079613812058
1990-10-26,0.8798522726722073,1.043797225397696
1990-10-27,0.9236274110579208,1.0607664460087882
1990-10-28,0.8682097663944456,1.0289434526285246
1990-10-29,0.8161171804107789,0.9980751490496688
1990-10-30,0.8087389804197288,0.9889273099949772
1990-10-31,0.760214641594545,0.9592594906951278
1990-11-01,0.8393682555996625,0.9928649522246692
1990-11-02,0.8305949910972795,0.9838734190747274
1990-11-03,0.8466760289515294,0.9873155851625288
1990-11-04,0.7958754672144376,0.9576961176076528
1990-11-05,0.8140396765016579,0.9619236027394666
1990-11-06,0.7651972959115584,0.9330658946572826
1990-11-07,0.8024631198240584,0.9466627486511608
1990-11-08,0.8374929943018083,0.9598516970252228
1990-11-09,0.7872434146436998,0.931056146114466
1990-11-10,0.7400088097650778,0.903124461731032
1990-11-11,0.7787859428463666,0.9176195587126978
1990-11-12,0.7979755235956711,0.9230493406113602
1990-11-13,0.7500969921799309,0.8953578603930195
1990-11-14,0.8016574473951811,0.916780261954252
1990-11-15,0.7535580005514702,0.8892768540956243
1990-11-16,0.7499333513519787,0.8833929638895539
1990-11-17,0.7049373502708599,0.8568911749728673
1990-11-18,0.6626411092546083,0.8311844397236813
1990-11-19,0.7194489174453779,0.8545320439049938
1990-11-20,0.6762819823986551,0.828896082587844
1990-11-21,0.7016218007748224,0.8369875687702519
1990-11-22,0.659524492728333,0.8118779417071443
1990-11-23,0.619953023164633,0.78752160345593
1990-11-24,0.7075223342755452,0.8262792016026472
1990-11-25,0.6650709942190125,0.8014908255545677
1990-11-26,0.6667555653994685,0.798240516204729
1990-11-27,0.7515167239762907,0.8366765469689823
1990-11-28,0.7723424578577998,0.8445346192199561
1990-11-29,0.8225681851323778,0.8674817180163804
1990-11-30,0.8148029248580319,0.8622516818926873
1990-12-01,0.7659147493665499,0.8363841314359066
1990-12-02,0.7199598644045568,0.8112926074928294
1990-12-03,0.74267900986037,0.8199121979280878
1990-12-04,0.6981182692687478,0.7953148319902451
1990-12-05,0.7394088347798164,0.8130442178641345
1990-12-06,0.6950443046930275,0.7886528913282105
1990-12-07,0.6533416464114458,0.7649933045883641
1990-12-08,0.6800578849468456,0.7750018741107565
1990-12-09,0.7224320735172284,0.7933406487210305
1990-12-10,0.6790861491061947,0.7695404292593996
1990-12-11,0.7042577174799096,0.7794125850416609
1990-12-12,0.7035910852647118,0.7768246229072094
1990-12-13,0.6613756201488291,0.7535198842199932
1990-12-14,0.7048707446070929,0.7725031185269902
1990-12-15,0.6625784999306673,0.7493280249711805
1990-12-16,0.6228237899348272,0.726848184222045
1990-12-17,0.5854543625387376,0.7050427386953836
1990-12-18,0.5503271007864133,0.6838914565345221
1990-12-19,0.6712044361869209,0.7403231935623326
1990-12-20,0.6725210008493024,0.7389079131722609
1990-12-21,0.6321697407983442,0.7167406757770931
1990-12-22,0.5942395563504436,0.6952384555037803
1990-12-23,0.558585182969417,0.6743813018386668
1990-12-24,0.5909868093113385,0.6871082314435502
1990-12-25,0.5555276007526582,0.6664949845002436
1990-12-26,0.5221959447074986,0.6465001349652363
1990-12-27,0.5740418496922421,0.6686939617498759
1990-12-28,0.5395993387107075,0.6486331428973796
1990-12-29,0.6655668181649808,0.708345868498916
1990-12-30,0.7747272080623621,0.7616426919375886
1990-12-31,0.7282435755786203,0.738793411179461
1991-01-01,0.7261377918774998,0.7374240242608755
1991-01-02,0.6825695243648497,0.7153013035330492
1991-01-03,0.6832041837365554,0.7146366798438561
1991-01-04,0.6422119327123621,0.6931975794485404
1991-01-05,0.6452680475832171,0.6931960674818826
1991-01-06,0.606551964728224,0.6724001854574261
1991-01-07,0.5701588468445306,0.6522281798937033
1991-01-08,0.5359493160338586,0.6326613344968922
1991-01-09,0.5453811879054239,0.6344759098787838
1991-01-10,0.5126583166310984,0.6154416325824202
1991-01-11,0.5894043857869159,0.6507311676817893
1991-01-12,0.5540401226397009,0.6312092326513356
1991-01-13,0.8808826079589882,0.7923154020106302
1991-01-14,0.8939463888015355,0.8015043086103546
1991-01-15,0.8818984363070401,0.7982535947688423
1991-01-16,1.1219526454838,0.9207900446033682
1991-01-17,1.6443483947070707,1.1880227972414164
1991-01-18,1.8747753070340856,1.3169260213288936
1991-01-19,1.9702329427800245,1.3813903177730185
1991-01-20,2.0346903124766285,1.4312842813715307
1991-01-21,2.2124416301538776,1.5382621211433083
1991-01-22,2.3440982871805,1.6243158349269369
1991-01-23,2.545879005834603,1.7467996678215951
1991-01-24,2.50063183363821,1.748148461863789
1991-01-25,2.5748541007169194,1.8078340965563764
1991-01-26,2.420362854673904,1.7535990736596851
1991-01-27,2.275141083393469,1.7009911014498946
1991-01-28,2.221810280057055,1.6915501992399946
1991-01-29,2.3475509500658105,1.7703283366688842
1991-01-30,2.206697893061862,1.7172184865688176
1991-01-31,2.140212756798237,1.6986603006317964
1991-02-01,2.1285546003336613,1.7060777960845015
1991-02-02,2.042430155147238,1.675689877618765
1991-02-03,1.9858010831584905,1.6583775499502451
1991-02-04,1.8666530181689809,1.608626223451738
1991-02-05,1.9129972768557575,1.6395391566366435
1991-02-06,1.7982174402444122,1.5903529819375442
1991-02-07,1.8070790027730663,1.601019696951077
1991-02-08,1.6986542626066825,1.5529891060425447
1991-02-09,1.81954933085254,1.6178065948623974
1991-02-10,1.776293108321474,1.6022307656765689
1991-02-11,1.8757547540912944,1.6571834588408263
1991-02-12,1.8047982996794132,1.6282623704923995
1991-02-13,2.080525848417178,1.7714222227368923
1991-02-14,2.191603835475607,1.836234325036516
1991-02-15,2.101696436180667,1.8019417107022184
1991-02-16,2.1922497247684807,1.8562109967604787
1991-02-17,2.1438924029495654,1.8421134976912608
1991-02-18,2.0152588587725915,1.786850092760523
1991-02-19,1.9359321580798323,1.754039005394506
1991-02-20,1.8197762285950425,1.7014178352326703
1991-02-21,1.7521784857129366,1.6711697155924887
1991-02-22,1.7852028821498032,1.6901121769145355
1991-02-23,1.6780907092208148,1.6394088116070995
1991-02-24,1.986409419503264,1.7947286236767357
1991-02-25,2.0870385531008475,1.850793614350323
1991-02-26,2.1056899562826987,1.8672066641037648
1991-02-27,1.979348558905737,1.8111904641806515
1991-02-28,2.062625395170581,1.8578736251548265
1991-03-01,2.3145573725196087,1.9899821669298128
1991-03-02,2.175683930168432,1.9302827019219184
1991-03-03,2.045142894358326,1.8723742208642609
1991-03-04,2.282221446013968,1.996096556896904
1991-03-05,2.3651018580209087,2.046120509573886
1991-03-06,2.223195746539654,1.9847368942866688
1991-03-07,2.4831254152559152,2.1218554942123893
1991-03-08,2.33413789034056,2.0581998293860178
1991-03-09,2.1940896169201265,1.9964538345044367
1991-03-10,2.311032323488411,2.06085426126105
1991-03-11,2.2971368765798963,2.0614118796736136
1991-03-12,2.1593086639851022,1.9995695232834048
1991-03-13,2.0713389749795925,1.9603768530017007
1991-03-14,1.9886474673144137,1.9223599628284485
1991-03-15,2.2029695171364807,2.031509612874061
1991-03-16,2.1367080834283785,2.0035226931478824
1991-03-17,2.3439648172533274,2.111146621768772
1991-03-18,2.3616703679950435,2.1269839430041664
1991-03-19,2.2199701459153407,2.0631744247140413
1991-03-20,2.3151716865466394,2.115479066665729
1991-03-21,2.5065812775097838,2.2171746407437287
1991-03-22,2.356186400859196,2.1506594015214167
1991-03-23,2.2148152168076445,2.086139619475774
1991-03-24,2.123515134632782,2.044349846308299
1991-03-25,1.996104226554815,1.98301935091905
1991-03-26,1.876337972961526,1.9235287703914783
1991-03-27,2.04066492559431,2.004276522784972
1991-03-28,2.0147913048046977,1.9924313644744456
1991-03-29,2.154532151827637,2.062972586195823
1991-03-30,2.066849053551575,2.0218778240267463
1991-03-31,1.9428381103384804,1.961221489305944
1991-04-01,1.9581012983583448,1.968301581946852
1991-04-02,1.840615220456844,1.9092525344884463
1991-04-03,1.7301783072294332,1.851974958453793
1991-04-04,1.667956439629264,1.8172101251169772
1991-04-05,1.6337957905715943,1.7956521900235114
1991-04-06,1.6016847804573855,1.7747409929828497
1991-04-07,1.5055836936299425,1.721498763193364
1991-04-08,1.4152486720121455,1.6698538002975631
1991-04-09,1.4135114133586102,1.6613470171222329
1991-04-10,1.3702895593906903,1.6323010220253642
1991-04-11,1.5678785314739732,1.7232351641879655
1991-04-12,1.4738058195855346,1.6715381092623265
1991-04-13,1.4512942077304891,1.6543503346445
1991-04-14,1.3642165552666596,1.604719824605165
1991-04-15,1.4141970365908332,1.6224949671870967
1991-04-16,1.37093404522898,1.594614533588282
1991-04-17,1.330266833348838,1.5675705129974318
1991-04-18,1.2504508233479077,1.520543397607509
1991-04-19,1.3192974903149357,1.5468639538632345
1991-04-20,1.2401396408960392,1.5004580352473371
1991-04-21,1.2073200932758736,1.4762387096067155
1991-04-22,1.134880887679321,1.431951548318514
1991-04-23,1.1083768652521584,1.409787417285757
1991-04-24,1.2702740027232482,1.4816936694602938
1991-04-25,1.25997429987994,1.4702012280365284
1991-04-26,1.1843758418871435,1.4260951911954325
1991-04-27,1.1133132913739148,1.3833123354595696
1991-04-28,1.143080768637526,1.3900961027688057
1991-04-29,1.2651791523401512,1.4437348345961798
1991-04-30,1.189268403199742,1.4004227895582944
1991-05-01,1.1179122990077577,1.3584101058715454
1991-05-02,1.3568295467367442,1.470653795530125
1991-05-03,1.2754197739325397,1.4265341816642214
1991-05-04,1.198894587496587,1.3837381562142947
1991-05-05,1.1269609122467918,1.342226011527866
1991-05-06,1.142520919179178,1.3435480620156266
1991-05-07,1.073969664028427,1.3032416201551578
1991-05-08,1.1342979766875116,1.326527617800898
1991-05-09,1.066240098086261,1.286731789266871
1991-05-10,1.043854523034682,1.268924251005663
1991-05-11,1.0228120824861977,1.2516509388922914
1991-05-12,0.9614433575370258,1.2141014107255226
1991-05-13,0.9037567560848042,1.1776783684037568
1991-05-14,0.9742978432205062,1.204731263602039
1991-05-15,0.9817567099473624,1.201547694354021
1991-05-16,0.9228513073505206,1.1655012635234006
1991-05-17,0.9842348378528082,1.188913530089358
1991-05-18,0.9910974849017262,1.1862044928467206
1991-05-19,1.0148092974748162,1.1922071888949155
1991-05-20,0.9539207396263272,1.1564409732280685
1991-05-21,0.8966854952487475,1.1217477440312262
1991-05-22,0.9088011028539092,1.1210536803703328
1991-05-23,0.8542730366826746,1.0874220699592227
1991-05-24,0.8030166544817141,1.054799407860446
1991-05-25,0.7548356552128113,1.023155425624633
1991-05-26,0.7511343467336393,1.013255178272692
1991-05-27,0.706066285929621,0.9828575229245112
1991-05-28,0.8371246142476136,1.0400829499736608
1991-05-29,0.7868971373927568,1.0088804614744509
1991-05-30,0.7812721399827881,0.9994084630470156
1991-05-31,0.8309620863298668,1.0177093465286282
1991-06-01,0.7811043611500748,0.9871780661327694
1991-06-02,0.8308043742271163,1.005845861521809
1991-06-03,0.8641337734406828,1.0172593165097517
1991-06-04,0.8782024843543283,1.0196999056745024
1991-06-05,0.908687996960262,1.030697739337864
1991-06-06,0.8541667171426464,0.999776807157728
1991-06-07,0.8029167141140875,0.9697835029429962
1991-06-08,0.796330542100839,0.9614844132715048
1991-06-09,0.7485507095747886,0.9326398808733596
1991-06-10,0.7036376670003013,0.9046606844471586
1991-06-11,0.6614194069802831,0.8775208639137438
1991-06-12,0.7049119042286597,0.8927840688299282
1991-06-13,0.66261718997494,0.8660005467650304
1991-06-14,0.6228601585764436,0.8400205303620795
1991-06-15,0.585488549061857,0.814819914451217
1991-06-16,0.5503592361181455,0.7903753170176805
1991-06-17,0.6421041744518471,0.8290473037575452
1991-06-18,0.7001441987307823,0.8524590220178418
1991-06-19,0.6581355468069353,0.8268852513573066
1991-06-20,0.6186474139985192,0.8020786938165874
1991-06-21,0.581528569158608,0.7780163330020897
1991-06-22,0.5466368550090914,0.7546758430120271
1991-06-23,0.5138386437085459,0.7320355677216662
1991-06-24,0.5905138932397166,0.7638272847668579
1991-06-25,0.5550830596453336,0.7409124662238521
1991-06-26,0.5217780760666135,0.7186850922371365
1991-06-27,0.4904713915026167,0.6971245394700224
1991-06-28,0.4610431080124597,0.6762108032859218
1991-06-29,0.4992972588517987,0.6888828478473874
1991-06-30,0.4693394233206908,0.6682163624119658
1991-07-01,0.5243567195886428,0.6897587023732036
1991-07-02,0.5588120537334109,0.7020243099620508
1991-07-03,0.5252833305094062,0.6809635806631893
1991-07-04,0.4937663306788418,0.6605346732432936
1991-07-05,0.4641403508381113,0.6407186330459947
1991-07-06,0.568125404427998,0.6874138113747015
1991-07-07,0.534037880162318,0.6667913970334605
1991-07-08,0.5019956073525789,0.6467876551224566
1991-07-09,0.4718758709114241,0.6273840254687829
1991-07-10,0.5817184242363815,0.6776400574945408
1991-07-11,0.5468153187821986,0.6573108557697046
1991-07-12,0.5140063996552666,0.6375915300966134
1991-07-13,0.6712956686316998,0.7125286106715896
1991-07-14,0.7748916448817001,0.763089610535393
1991-07-15,0.7943148835088847,0.7731552908793745
1991-07-16,0.8905297068662539,0.8218974903369445
1991-07-17,0.9538525333975976,0.8556178700984955
1991-07-18,1.161024536229597,0.9621509114134684
1991-07-19,1.0913630640558212,0.9332863840710642
1991-07-20,1.2056252166257115,0.995159760755552
1991-07-21,1.3099540423781555,1.053638137307879
1991-07-22,1.2313567998354662,1.0220289931886426
1991-07-23,1.1574753918453382,0.9913681233929832
1991-07-24,1.088026868334618,0.9616270796911938
1991-07-25,1.0643340870681377,0.9535726827172564
